what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298325261479
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298325261978
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298325264388
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298325269736
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298325273153
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298325278342
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298325280957
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298325281508
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298325283300
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298325290614
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298325293234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1298325294123
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1298325297234
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1298325297869
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298325301850
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298325307018
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298325309305
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1298325317948
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1298325325876
